Id,Date,Open,High,Low,Close,Volume,Name
1308 3/15/2011 16.66 16.68 16.04 16.33 51489231 AABA 
1078 4/16/2010 18.67 18.68 17.96 18.17 51429557 AABA 
198 10/13/2006 23.9 24.5 23.57 24.42 51340196 AABA 
1607 5/21/2012 16 16 15.1 15.58 51152115 AABA 
1412 8/11/2011 11.89 12.92 11.88 12.86 51100217 AABA 
904 8/5/2009 14.76 14.91 14.61 14.67 50910089 AABA 
1203 10/13/2010 14.57 15.48 14.5 15.25 50773328 AABA 
2084 4/15/2014 33.93 34.28 32.64 34.21 50600434 AABA 
582 4/25/2008 26.85 26.93 26.08 26.8 50523030 AABA 
1451 10/6/2011 15.16 15.8 14.92 15.65 49961022 AABA 
203 10/20/2006 23.22 23.27 22.65 23.21 49802346 AABA 
1275 1/26/2011 15.93 16.05 15.41 15.57 49690763 AABA 
1442 9/23/2011 14.23 14.83 14.12 14.71 49333116 AABA 
1693 9/21/2012 15.72 15.82 15.66 15.74 49167303 AABA 
2450 9/28/2015 29.03 29.22 27.2 27.6 49088735 AABA 
929 9/10/2009 15.28 15.63 15.15 15.45 49083235 AABA 
2196 9/24/2014 39.26 40.1 38.91 39.88 49014117 AABA 
1413 8/12/2011 12.81 13.62 12.76 13.58 48476111 AABA 
643 7/23/2008 21.91 22.48 20 20.39 48279691 AABA 
741 12/10/2008 12.67 13.57 12.35 13.4 48058085 AABA 
1411 8/10/2011 11.77 12.14 11.62 11.77 48033973 AABA 
2078 4/7/2014 34.11 34.37 32.53 33.07 47770153 AABA 
1073 4/9/2010 17.42 18.07 17.24 17.52 47732998 AABA 
1075 4/13/2010 17.51 18.3 17.4 18.18 47517352 AABA 
2885 6/20/2017 54.54 54.9 53.79 53.81 47512882 AABA 
1410 8/9/2011 11.3 12.09 11.25 12.08 47486551 AABA 
2153 7/24/2014 35.09 36.55 35.04 36.17 47391036 AABA 
719 11/7/2008 12.45 12.5 11.65 12.2 47293147 AABA 
1504 12/21/2011 15.15 16.24 14.74 15.99 47127515 AABA 
1408 8/5/2011 12.08 12.12 11.41 11.74 47067433 AABA 
1490 12/1/2011 16.42 16.46 16.09 16.23 47059601 AABA 
2437 9/9/2015 30.4 31.8 30.35 31.52 46956972 AABA 
508 1/9/2008 22.47 22.8 21.37 22.56 46671231 AABA 
1229 11/18/2010 16.4 17.17 16.29 16.99 46508945 AABA 
735 12/2/2008 10.81 12.5 10.5 11.5 46296302 AABA 
958 10/21/2009 17.98 18.02 17.57 17.66 46204426 AABA 
1899 7/22/2013 28.08 28.42 27.63 27.86 46046390 AABA 
1446 9/29/2011 14.34 14.39 13.15 13.42 45782189 AABA 
2281 1/27/2015 49.14 49.28 47.66 47.99 45777217 AABA 
325 4/19/2007 28.1 28.23 27.46 27.51 45686451 AABA 
455 10/23/2007 30.12 30.88 30.03 30.64 45406111 AABA 
1072 4/8/2010 16.91 17.41 16.9 17.35 45369131 AABA 
2359 5/19/2015 44.38 44.66 39.12 40.98 45363929 AABA 
1475 11/9/2011 16.17 16.5 15.87 15.92 45328226 AABA 
468 11/9/2007 26.13 26.38 25.4 25.79 45196011 AABA 
1833 4/17/2013 23.45 24.1 23.13 23.7 45154649 AABA 
2501 12/9/2015 35.8 35.84 33.15 34.4 45101897 AABA 
265 1/23/2007 27.42 27.54 26.88 26.96 44876406 AABA 
1960 10/16/2013 33.9 34.11 32.83 33.09 44820000 AABA 
617 6/16/2008 22.95 23.58 22.71 23.54 44711884 AABA 
718 11/6/2008 14.84 14.89 13.75 13.96 44566410 AABA 
323 4/17/2007 31.98 32.14 31.71 32.09 44549759 AABA 
1449 10/4/2011 14 14.48 13.87 14.46 44487200 AABA 
553 3/14/2008 27.85 27.96 26.5 26.71 44392221 AABA 
528 2/7/2008 28.63 29.19 28.6 29.04 44254807 AABA 
1341 5/2/2011 17.79 18.34 17.57 18.14 44036368 AABA 
1023 1/26/2010 15.82 16.17 15.7 15.99 43979302 AABA 
902 8/3/2009 14.56 14.62 14.3 14.34 43976838 AABA 
1093 5/7/2010 15.77 15.95 15.25 15.29 43940960 AABA 
2758 12/15/2016 40 40 38.25 38.41 43669990 AABA 
21 2/1/2006 34.45 35 34.35 35 43601750 AABA 
420 9/4/2007 23.3 24.5 23.2 23.97 43598591 AABA 
464 11/5/2007 30.71 32.37 30.35 31.36 43520259 AABA 
136 7/18/2006 32.08 32.26 31.25 32.24 43414869 AABA 
1448 10/3/2011 13.7 14.04 13.37 13.53 43196239 AABA 
903 8/4/2009 14.44 14.68 14.37 14.51 43084746 AABA 
1954 10/8/2013 34.46 34.5 32.1 32.93 42914643 AABA 
695 10/6/2008 15.27 16.07 14.55 15.31 42866208 AABA 
1959 10/15/2013 34.2 34.32 33.06 33.38 42773930 AABA 
1145 7/22/2010 13.89 14.17 13.81 13.88 42677531 AABA 
140 7/24/2006 26.24 27.23 25.89 26.94 42634524 AABA 
1690 9/18/2012 15.65 16.17 15.6 15.9 42449580 AABA 
531 2/12/2008 29.81 29.84 29.4 29.57 42445525 AABA 
10 1/17/2006 39.09 40.39 38.96 40.11 42429911 AABA 
202 10/19/2006 23.02 23.59 23 23.14 42371679 AABA 
517 1/23/2008 19.25 20.34 18.72 20.01 42066717 AABA 
2211 10/15/2014 37.27 38.08 36.2 37.82 41973475 AABA 
2215 10/21/2014 39.65 40.48 39.46 40.18 41955183 AABA 
453 10/19/2007 29.36 29.96 28.85 29.03 41929891 AABA 
1472 11/4/2011 15.39 15.54 14.95 15.24 41852983 AABA 
1469 11/1/2011 14.95 15.08 14.75 14.93 41840623 AABA 
1290 2/16/2011 17.23 17.82 17.21 17.76 41824091 AABA 
2657 7/25/2016 39.2 39.21 38.22 38.32 41814378 AABA 
2451 9/29/2015 28.58 29.23 27.85 28.26 41761626 AABA 
1024 1/27/2010 16.46 16.49 15.77 15.98 41700911 AABA 
523 1/31/2008 18.87 19.35 18.72 19.18 41449771 AABA 
593 5/12/2008 25.8 25.88 25.02 25.26 41333812 AABA 
1372 6/15/2011 15.01 15.05 14.5 14.81 41286143 AABA 
337 5/7/2007 30.13 30.98 29.86 30.38 41260497 AABA 
515 1/18/2008 21.27 21.61 20.07 20.78 41239551 AABA 
2077 4/4/2014 36.01 36.05 33.83 34.26 41049936 AABA 
1076 4/14/2010 18.15 18.47 18.06 18.38 41028485 AABA 
2030 1/28/2014 36.83 38.32 36.52 38.22 40959832 AABA 
698 10/9/2008 13.9 13.9 12.47 12.65 40835391 AABA 
1461 10/20/2011 16.2 16.49 15.97 16.18 40816828 AABA 
1354 5/19/2011 16.05 16.49 16.04 16.35 40356311 AABA 
1362 6/1/2011 16.34 16.43 15.79 15.84 40295512 AABA 
257 1/10/2007 27.48 28.92 27.44 28.7 40240872 AABA 
910 8/13/2009 14.74 15.07 14.61 15.04 40192992 AABA 
206 10/25/2006 23.73 24.64 23.69 24.49 40127077 AABA 
534 2/15/2008 29.94 30.15 29.43 29.66 40121528 AABA 
39 2/28/2006 32.63 32.98 31.34 32.06 39929675 AABA 
943 9/30/2009 17.48 17.94 17.24 17.81 39880782 AABA 
94 5/17/2006 30.61 31.26 30.04 30.11 39865162 AABA 
518 1/24/2008 20.44 21.75 20.42 21.69 39823218 AABA 
326 4/20/2007 27.86 27.86 27.37 27.46 39789613 AABA 
1468 10/31/2011 16.06 16.07 15.45 15.64 39763681 AABA 
1026 1/29/2010 15.51 15.67 14.9 15.01 39667312 AABA 
690 9/29/2008 18.77 18.92 16.88 16.88 39570218 AABA 
1778 1/28/2013 20.5 20.5 20.2 20.31 39509704 AABA 
2191 9/17/2014 42.37 42.96 42.3 42.59 39495493 AABA 
844 5/11/2009 14.9 15.83 14.81 15.54 39492329 AABA 
1407 8/4/2011 12.8 12.86 11.99 12 39442225 AABA 
2884 6/19/2017 54 55.03 53.8 54.46 39430343 AABA 
196 10/11/2006 24.29 24.64 23.8 24.24 39360907 AABA 
1946 9/26/2013 31.65 33 31.58 32.75 39233678 AABA 
1080 4/20/2010 18.5 18.52 18.22 18.38 39171899 AABA 
964 10/29/2009 16.19 16.38 15.74 16.13 39146661 AABA 
1276 1/27/2011 15.58 16.36 15.58 16.2 39066928 AABA 
704 10/17/2008 12.88 13.5 12.68 12.9 38986394 AABA 
2209 10/13/2014 39.52 40.07 38.29 38.38 38841896 AABA 
73 4/18/2006 31.17 31.38 30.53 31.3 38756357 AABA 
457 10/25/2007 30.75 31.62 30.5 31.34 38711764 AABA 
699 10/10/2008 12.22 12.92 11.96 12.29 38704880 AABA 
535 2/19/2008 29.34 29.42 28.75 29.01 38682922 AABA 
2582 4/7/2016 35.86 37.25 35.72 36.17 38653774 AABA 
2152 7/23/2014 33.78 34.92 33.68 34.71 38622473 AABA 
222 11/16/2006 27.31 27.33 26.2 26.64 38515092 AABA 
2210 10/14/2014 38.66 39 37.71 37.97 38514315 AABA 
207 10/26/2006 24.7 25.33 24.36 25.28 38452579 AABA 
2234 11/17/2014 51.83 52.42 50.94 52.37 38392761 AABA 
1309 3/16/2011 16.33 16.48 15.85 15.91 38378465 AABA 
600 5/21/2008 27.34 27.95 26.8 27.33 38325690 AABA 
957 10/20/2009 17.37 17.41 16.87 17.17 38320395 AABA 
95 5/18/2006 30.1 30.36 28.93 29 38254619 AABA 
2203 10/3/2014 40.79 41.69 40.65 41.03 38191731 AABA 
471 11/14/2007 26.42 26.44 25 25.07 38183696 AABA 
513 1/16/2008 22.2 22.75 21.73 21.95 38159071 AABA 
516 1/22/2008 19.29 21.03 19.26 19.92 38151676 AABA 
555 3/18/2008 26.94 27.72 26.25 27.66 38074374 AABA 
389 7/20/2007 25.7 25.89 25.2 25.35 38058077 AABA 
533 2/14/2008 29.98 30.25 29.75 29.98 38052504 AABA 
493 12/17/2007 23.8 24.03 22.94 23.04 37877082 AABA 
1208 10/20/2010 15.79 16.25 15.78 15.8 37790173 AABA 
611 6/6/2008 26.5 27.08 26.03 26.44 37756733 AABA 
1310 3/17/2011 16.16 16.42 15.81 15.86 37553865 AABA 
2148 7/17/2014 33.82 33.9 32.98 33.21 37535921 AABA 
895 7/23/2009 17.41 17.68 17.16 17.36 37524869 AABA 
1435 9/14/2011 14.47 14.94 14.34 14.55 37389606 AABA 
728 11/20/2008 9.1 10.01 8.94 8.95 37316961 AABA 
683 9/18/2008 18.79 20.82 18.49 20.82 37295866 AABA 
25 2/7/2006 33.01 33.1 32.32 33.02 37249236 AABA 
773 1/28/2009 12.23 12.38 11.92 12.24 37038661 AABA 
1880 6/24/2013 24.98 25.08 23.82 24.06 37007539 AABA 
2220 10/28/2014 45.01 46.15 44.88 45.87 36889271 AABA 
938 9/23/2009 17.1 17.6 16.97 17.21 36814269 AABA 
283 2/16/2007 31 32 31 31.91 36782786 AABA 
2208 10/10/2014 40.73 41.07 39.59 39.6 36771499 AABA 
584 4/29/2008 26.35 27.48 25.81 27.36 36687414 AABA 
199 10/16/2006 24.34 24.52 23.75 24.18 36660411 AABA 
628 7/1/2008 20.48 20.49 19.59 20.2 36642977 AABA 
2219 10/27/2014 43.31 44.82 43.29 44.7 36596516 AABA 
1780 1/30/2013 19.92 20.12 19.69 20.12 36574614 AABA 
1584 4/18/2012 15.4 15.57 15.3 15.49 36562348 AABA 
20 1/31/2006 35.2 35.2 34.31 34.38 36538014 AABA 
2146 7/15/2014 35.72 35.94 35.2 35.61 36531319 AABA 
1034 2/10/2010 15.02 15.02 14.48 14.8 36518008 AABA 
1729 11/14/2012 17.9 18.08 17.75 17.82 36405137 AABA 
1206 10/18/2010 16.2 16.28 15.75 15.92 36320900 AABA 
1082 4/22/2010 17.37 17.78 17.15 17.72 36235595 AABA 
139 7/21/2006 24.99 26.06 24.91 25.89 36190651 AABA 
898 7/28/2009 16.97 17.49 16.52 17.22 36152567 AABA 
298 3/12/2007 29.3 30.11 29.28 29.99 36048732 AABA 
2284 1/30/2015 43.75 44.85 43.51 43.99 36033624 AABA 
185 9/26/2006 25.44 25.48 24.81 25.05 35957172 AABA 
2197 9/25/2014 39.56 39.8 38.82 38.95 35916539 AABA 
1423 8/26/2011 12.8 12.89 12.52 12.74 35884143 AABA 
2199 9/29/2014 40.41 41.09 40.16 40.52 35883250 AABA 
1405 8/2/2011 12.96 12.94 12.52 12.85 35799512 AABA 
394 7/27/2007 23.98 24.49 23.47 23.49 35749713 AABA 
1521 1/18/2012 15.87 16 15.69 15.92 35701899 AABA 
707 10/22/2008 12.36 12.84 12.35 12.39 35670938 AABA 
905 8/6/2009 14.76 14.86 14.63 14.74 35659431 AABA 
1730 11/15/2012 17.82 18.16 17.74 17.89 35658904 AABA 
1512 1/4/2012 16.12 16.16 15.74 15.78 35655206 AABA 
329 4/25/2007 28.22 28.27 27.68 28.06 35585432 AABA 
2232 11/13/2014 50.96 51.17 49.95 50.5 35519193 AABA 
1114 6/8/2010 15.05 15.12 14.62 14.79 35500617 AABA 
346 5/18/2007 28.9 29.8 28.78 29.75 35493633 AABA 
2079 4/8/2014 33.1 34.43 33.02 33.83 35486149 AABA 
187 9/28/2006 24.87 25.5 24.84 25.33 35337675 AABA 
209 10/30/2006 25.87 26.4 25.66 25.95 35308374 AABA 
840 5/5/2009 14.55 14.99 14.18 14.74 35239690 AABA 
1294 2/23/2011 17.03 17.1 16.35 16.58 35225045 AABA 
235 12/6/2006 27.25 27.45 26.6 26.86 35207855 AABA 
1300 3/3/2011 16.85 17.04 16.76 16.86 35202055 AABA 
2201 10/1/2014 40.66 41.24 40.11 40.32 35172913 AABA 
97 5/22/2006 30.42 30.98 29.89 30.46 35091493 AABA 
824 4/13/2009 14.02 14.54 13.86 14.42 35076505 AABA 
1897 7/18/2013 29.57 29.83 28.73 29.66 35025566 AABA 
1781 1/31/2013 19.92 19.99 19.57 19.63 34979241 AABA 
370 6/22/2007 27.68 27.79 27.31 27.38 34923661 AABA 
1383 6/30/2011 14.98 15.1 14.64 15.04 34906399 AABA 
1327 4/11/2011 16.91 16.96 16.37 16.59 34843436 AABA 
212 11/2/2006 25.94 26.6 25.77 26.53 34826595 AABA 
1293 2/22/2011 17.08 17.39 16.87 16.9 34768084 AABA 
461 10/31/2007 31.5 31.75 30.5 31.1 34761971 AABA 
100 5/25/2006 32.94 33.5 32.5 32.92 34733945 AABA 
1489 11/30/2011 15.9 16.04 15.65 15.71 34718122 AABA 
537 2/21/2008 28.76 29.17 28.25 28.42 34681815 AABA 
621 6/20/2008 22.49 22.53 21.9 21.99 34603748 AABA 
547 3/6/2008 28.64 28.98 28.44 28.7 34591358 AABA 
1334 4/20/2011 16.7 17.23 16.59 16.87 34319601 AABA 
1146 7/23/2010 13.78 14.04 13.52 13.99 34318352 AABA 
2613 5/20/2016 36.05 36.72 35.88 36.5 34311031 AABA 
562 3/28/2008 28.32 29.09 28.15 28.99 34277213 AABA 
359 6/7/2007 27.34 27.73 26.98 26.98 34247885 AABA 
632 7/8/2008 23.83 24.66 23.81 24.64 34247737 AABA 
1358 5/25/2011 16.19 16.99 16.1 16.15 34172563 AABA 
470 11/13/2007 25.53 26.24 25.3 26.1 34123220 AABA 
463 11/2/2007 30.54 31.21 29.64 31.11 34090205 AABA 
2537 2/2/2016 29.32 30.23 28.13 29.06 34088167 AABA 
1736 11/26/2012 18.88 19 18.7 18.76 34042638 AABA 
2081 4/10/2014 34.88 34.98 33.09 33.4 34024920 AABA 
2616 5/25/2016 36.63 36.96 35.47 35.59 33984864 AABA 
56 3/23/2006 31.52 31.95 31.48 31.83 33944220 AABA 
921 8/28/2009 14.98 15.08 14.8 14.85 33924252 AABA 
559 3/25/2008 28.14 28.75 27.7 28.73 33909373 AABA 
681 9/16/2008 18.25 19.35 18.24 19.26 33905155 AABA 
772 1/27/2009 11.2 11.37 10.85 11.34 33902972 AABA 
1505 12/22/2011 16.36 16.4 15.95 16 33812755 AABA 
1304 3/9/2011 16.89 17.7 16.85 17.65 33807594 AABA 
2218 10/24/2014 42.53 43.65 42.4 43.5 33805840 AABA 
1102 5/20/2010 15.45 15.49 15.06 15.1 33788983 AABA 
739 12/8/2008 12.17 12.49 11.79 12.2 33785147 AABA 
1801 3/1/2013 21.36 22.28 21.26 21.94 33776653 AABA 
554 3/17/2008 26.5 26.64 25.72 25.85 33771836 AABA 
435 9/25/2007 25.7 26.65 25.63 26.51 33721643 AABA 
1106 5/26/2010 15.6 15.83 15.43 15.45 33663236 AABA 
456 10/24/2007 30.68 30.98 30 30.68 33603080 AABA 
893 7/21/2009 17.05 17.11 16.44 16.75 33601771 AABA 
210 10/31/2006 26.44 26.7 26.1 26.34 33583062 AABA 
1811 3/15/2013 22.34 22.39 21.97 22.07 33559591 AABA 
358 6/6/2007 28.05 28.11 27.3 27.44 33559306 AABA 
1608 5/22/2012 15.58 15.61 15.19 15.29 33543631 AABA 
2207 10/9/2014 40.9 41.25 40.42 41.1 33527362 AABA 
368 6/20/2007 27.89 28.17 27.66 27.66 33518397 AABA 
1955 10/9/2013 33.07 33.33 31.79 33.01 33509655 AABA 
294 3/6/2007 30.89 31.06 30.52 30.8 33490548 AABA 
393 7/26/2007 24.4 24.49 23.62 24.03 33433899 AABA 
2699 9/22/2016 43.94 44.87 43.74 44.15 33355616 AABA 
1281 2/3/2011 16.48 16.91 16.4 16.69 33314581 AABA 
721 11/11/2008 11.56 11.67 11.06 11.35 33299442 AABA 
1771 1/16/2013 19.91 20.14 19.62 20.07 33298552 AABA 
1131 7/1/2010 13.99 14.15 13.75 14.09 33223141 AABA 
96 5/19/2006 29.05 29.75 28.6 29.53 33142252 AABA 
1053 3/10/2010 16.51 16.94 16.51 16.79 33089430 AABA 
1453 10/10/2011 15.86 16.04 15.62 15.84 33084934 AABA 
474 11/19/2007 27.11 27.35 26.35 26.76 33075317 AABA 
2226 11/5/2014 47.62 48.28 47.32 47.46 33021461 AABA 
1732 11/19/2012 18.02 18.37 17.87 18.36 32997005 AABA 
344 5/16/2007 28.89 29.37 28.25 29.21 32982311 AABA 
832 4/23/2009 14.56 14.74 14.11 14.55 32943107 AABA 
1713 10/19/2012 16 16.03 15.83 15.84 32893703 AABA 
571 4/10/2008 28.39 28.69 28.28 28.59 32784935 AABA 
1755 12/21/2012 19.49 19.49 19.23 19.35 32728510 AABA 
1063 3/24/2010 16.1 16.2 15.92 16.09 32722173 AABA 
1433 9/12/2011 14.12 14.28 13.92 14.26 32700733 AABA 
945 10/2/2009 17.23 17.35 16.78 16.84 32685224 AABA 
1606 5/18/2012 15.78 15.87 15.36 15.42 32684254 AABA 
1207 10/19/2010 15.73 15.8 15.37 15.49 32678524 AABA 
1375 6/20/2011 14.66 15.42 14.66 14.99 32653383 AABA 
23 2/3/2006 34 34.05 33.26 33.54 32640102 AABA 
1342 5/3/2011 18.23 18.64 17.88 17.92 32627501 AABA 
1501 12/16/2011 15.05 15.26 14.92 14.96 32625191 AABA 
680 9/15/2008 18.27 19.14 18.25 18.85 32573381 AABA 
253 1/4/2007 25.64 26.92 25.52 26.85 32565729 AABA 
1378 6/23/2011 15.08 15.09 14.72 15.08 32524673 AABA 
891 7/17/2009 16.75 16.91 16.45 16.84 32514656 AABA 
1456 10/13/2011 15.76 16.37 15.54 15.93 32487269 AABA 
